link,title,price,location,propertyType,offerType,Bedrooms,Floor area (m),Maid's room,Fully furnished,Fully fenced,Garage,Open space,Landscaped Garden,Carport,Open car spaces,Parking lot,Balcony,Air conditioning,Bar,Built-in wardrobes,Lounge,Courtyard,Basketball court,Garden,Ensuite,Secure parking,Wi-Fi,Multi-purpose lawn,Jogging path,Parks,Swimming pool,24-hour security,Clubhouse,Playground,Gazebos,Function area,Broadband internet available,Pay TV access,Entertainment room,Study room,Fire Alarm,Powder room,CCTV,Alarm System,Ducted cooling,Floorboards,Gym,Jacuzzi,Sauna,Smoke detector,Split-system heating,Badminton court,Helipad,Sports facilities,Tennis court,Baths,Gymnasium,Indoor Pool,Billiards table,Club House,Elevators,Fire exits,Fitness center,Function Room,Lobby,Reception Area,Shower rooms,Social hall,Fire sprinkler system,Meeting rooms,Deck,Central air conditioning,Drying Area,Shops,Basement Parking,Business Center,Health Club,Intercom,Maids Room,Multi-Purpose Hall,Laundry Area,Spa,Gazebo,Utility room,Game Room,Clinic,Daycare Center,Pond,Drying area,Pool bar,Amphitheater,Sky lounge,Study area,Gas heating,Theater,Monthly Payment,Yearly Payment,Daily Payment,Semi furnished
https://www.lamudi.com.ph/apartment-for-sale-in-brgy-moonwalk-village-paranaque-city.html,Apartment For Sale in Brgy. Moonwalk Village Parañaque City,19000000.0,"Talon Singko, Las Pinas",apartment,buy,19,530.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-for-sale-two-2-years-old-built-in-brgy-moonwalk-village.html,Apartment for Sale (Two (2) Years Old Built in Brgy. Moonwalk Village,19000000.0,"Talon Singko, Las Pinas",apartment,buy,19,530.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/7-door-apartment-for-sale-23m-alabang.html,7-Door APARTMENT for Sale 23M Alabang,23000000.0,"Cupang, Muntinlupa",apartment,buy,3,369.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/28-unit-apartment-for-sale-in-almanza-las-pinas.html,"28 Unit Apartment for Sale in Almanza, Las Piñas, Metro Manila",20000000.0,"Almanza Uno, Las Pinas",apartment,buy,28,720.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/building-with-45-studio-unit-in-almanza-uno-las-pi-166099639643.html,"For Sale Building with 45 Studio Unit in Almanza Uno, Las Piñas City",60000000.0,"Almanza Uno, Las Pinas",apartment,buy,45,1200.0,False,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-for-sale-in-almanza-uno-las-pinas-1.html,Apartment For Sale In Almanza Uno Las Pinas,9500000.0,"Almanza Uno, Las Pinas",apartment,buy,10,228.0,False,0,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/residential-commercial-building-for-sale-in-almanz-165920425172.html,"Residential/Commercial Building for Sale in Almanza Uno, Las Piñas",120000000.0,"Almanza Uno, Las Pinas",apartment,buy,32,2000.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/22-unit-apartment-near-sm-southmall-166692867715.html,22-Unit Apartment near SM SOUTHMALL for sale,13000000.0,"Almanza Uno, Las Pinas",apartment,buy,10,536.0,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/apartment-for-sale-in-almanza-uno-las-pinas-3.html,Apartment For Sale in Almanza Uno Las Piñas,8500000.0,"Almanza Uno, Las Pinas",apartment,buy,10,300.0,False,0,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/rush-sale-income-generating-2-storey-2-door-apartment-in-bacoor-cavite.html,"Rush Sale!!! Income Generating 2-Storey 2 Door Apartment in Bacoor, Cavite",6800000.0,"Mambog IV, Bacoor",apartment,buy,5,260.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/12-doors-apartment-for-sale-near-mall-aguinaldo-highway-and-hospital.html,"12 Doors Apartment for Sale near Robinsons Imus, Aguinaldo Highway and Hospital",18000000.0,"Bayan Luma IV, Imus",apartment,buy,12,420.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/foreclosed-2-storey-apartment-commercial-for-sale-in-talon-kuatro-las-pinas.html,"Foreclosed 2-Storey Apartment/Commercial For Sale  in Talon Kuatro,Las Piñas",20000000.0,"Talon Kuatro, Las Pinas",apartment,buy,1,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/for-sale-commercial-building-in-las-pinas-4-storey-with-roofdeck.html,For Sale Commercial Building in Las Pinas 4-Storey with Roofdeck,22000000.0,"Talon Kuatro, Las Pinas",apartment,buy,17,850.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/new-building-beside-sm-southmall-las-pinas-for-sale.html,New Building beside SM Southmall Las Pinas for Sale,35000000.0,"Pamplona Tres, Las Pinas",apartment,buy,13,500.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/28-door-apartment-for-sale-16657344867.html,"28 Door Apartment For Sale in Almanza Uno, Las Piñas City, Metro Manila",22000000.0,"Almanza Uno, Las Pinas",apartment,buy,28,720.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/3-storey-house-with-15-units-apartment-las-pinas.html,3-Storey House with 15 Units Apartment - Las Piñas,15000000.0,Las Pinas,apartment,buy,15,400.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/apartment-building-for-sale-in-las-pi-as-city-metr-165933992936.html,"Apartment Building for sale in Las Piñas City, Metro Manila",18500000.0,Las Pinas,apartment,buy,1,500.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-for-sale-in-bayan-luma-imus-cavite-near-robinsons-imus.html,Apartment for Sale in Bayan Luma Imus Cavite near Robinsons Imus,17000000.0,"Bayan Luma I, Imus",apartment,buy,8,480.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/for-sale-3-storey-apartment-building-inside-a-secured-subd-talon-dos-las-pinas.html,"For Sale: 3 Storey Apartment Building inside a secured subd Talon Dos, Las Piñas",25000000.0,"Talon Dos, Las Pinas",apartment,buy,10,400.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/4-door-apartment-for-sale-in-admiral-village-talon-tres-las-pinas-city.html,"4 Door Apartment for sale in Admiral Village, Talon Tres, Las Piñas City",4000000.0,"Talon Tres, Las Pinas",apartment,buy,4,97.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/5-door-apartment-for-sale-in-las-pinas.html,"5 Doors Apartment for Sale in Carmencita Village, Las Piñas City",5500000.0,"Talon Tres, Las Pinas",apartment,buy,5,200.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/for-sale-280sqm-3-storey-building-at-mother-earth-subdivision-in-las-pinas-city.html,For Sale: 280sqm 3 Storey Building at Mother Earth Subdivision in Las Piñas City,13000000.0,"Talon Dos, Las Pinas",apartment,buy,4,280.0,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-for-sale-2years-old-built-in-brgy-moonwalk-village-paranaque-city-2.html,Apartment for Sale (2years Old Built) in Brgy. Moonwalk Village Parañaque City.,21000000.0,"B.F. Homes, Paranaque",apartment,buy,19,530.0,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/commercial-residential-building-for-sale-in-b-f-homes-paranaque-city.html,"Commercial Residential Building for Sale in B.F. Homes, Parañaque City",65000000.0,"B.F. Homes, Paranaque",apartment,buy,1,500.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/5-unit-3-storey-apartment-building-for-sale.html,"5-Unit, 3-Storey Apartment Building for Sale",13000000.0,"Ibabang Dupay, Lucena",apartment,buy,10,500.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/4-door-apartment-building-for-sale-at-lucena-quezon.html,"4 Door Apartment Building For Sale at Lucena, Quezon",4500000.0,"Cotta, Lucena",apartment,buy,5,150.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/house-and-lot-with-apartment-and-commercial-for-sale.html,house and lot with apartment and commercial for sale,5000000.0,"Pamplona Dos, Las Pinas",apartment,buy,6,200.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/well-maintained-apartment-for-sale-in-pamplona-2-las-pinas-city.html,"Well-Maintained Apartment For Sale in Pamplona 2, Las Piñas City",21000000.0,"Pamplona Dos, Las Pinas",apartment,buy,9,579.78,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/222sqm-4-door-apartment-for-sale.html,222sqm 4 door apartment for sale,1400000.0,"Lunsad, Binangonan",apartment,buy,4,222.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/bldg-apartment-for-sale-sucat-paranaque.html,Bldg Apartment for  Sale Sucat Parañaque,18000000.0,"San Antonio, Paranaque",apartment,buy,2,30.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/for-sale-residential-4-storey-building-in-san-antonio-paranaque-city.html,"For Sale: Residential 4-Storey Building in San Antonio, Parañaque City",11500000.0,"San Antonio, Paranaque",apartment,buy,6,413.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-building-for-sale-in-san-antonio-near-pa-165865538384.html,Apartment Building For Sale in San Antonio near Parañque City Hall,35000000.0,"San Antonio, Paranaque",apartment,buy,10,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/18-doors-apartment-for-sale-in-san-antonio-valley-in-san-antonio-paranaque.html,"18-Doors Apartment for Sale in San Antonio Valley in San Antonio, Parañaque",35000000.0,"San Antonio, Paranaque",apartment,buy,18,500.0,False,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/8-units-apartment-and-lot-for-sale-in-san-isidro-paranaque-city.html,"8 Units Apartment and Lot For Sale in San Isidro, Parañaque City",7000000.0,"San Isidro, Paranaque",apartment,buy,13,209.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/php33-million-apartment-for-sale.html,php33 million apartment  for sale!,33000000.0,"San Isidro, Paranaque",apartment,buy,23,1230.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/apartment-in-302-maya-street-phase-2a-for-sale-in-manuyo-dos-las-pinas.html,"Apartment In 302 Maya Street Phase 2A For Sale In Manuyo Dos, Las Piñas",65000000.0,"Manuyo Dos, Las Pinas",apartment,buy,22,1020.0,False,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/for-sale-residential-building-in-brgy-manuyo-dos-las-pinas.html,"For Sale - Residential Building in Brgy. Manuyo Dos, Las Piñas",65000000.0,"Manuyo Dos, Las Pinas",apartment,buy,22,1020.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/income-generating-fully-furnished-residential-apar-166385703828.html,For Sale Income-Generating Fully-Furnished Residential Apartment in Las Piñas,45000000.0,"Manuyo Dos, Las Pinas",apartment,buy,22,1108.0,False,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
https://www.lamudi.com.ph/for-sale-4-storey-apartment-in-gatchalian-subdivision-las-pinas.html,"For Sale 4 Storey Apartment in Gatchalian Subdivision, Las Piñas",58000000.0,"Manuyo Dos, Las Pinas",apartment,buy,30,1020.0,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/investment-property-staycation-las-pinas-manila-apartments.html,Investment Property - Staycation - Las Pinas - Manila Apartments,65000000.0,"Manuyo Dos, Las Pinas",apartment,buy,22,1020.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/income-generating-apartment-residential-building-for-sale-in-las-pinas.html,Income Generating Apartment/Residential Building For Sale in Las Piñas,44944000.0,"Manuyo Dos, Las Pinas",apartment,buy,22,1020.0,False,,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/brand-new-4-storey-condominium-whole-building-for-sale-in-zapote-las-pinas.html,"brand new 4 storey condominium whole building for Sale in Zapote, Las Piñas",175000000.0,"Zapote, Las Pinas",apartment,buy,1,30.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/3-unit-apartment-for-sale-in-gatchalian-subdivision-manuyo-dos-las-pinas.html,"3-Unit Apartment for Sale in Gatchalian Subdivision, Manuyo Dos, Las Pinas",8000000.0,"Manuyo Dos, Las Pinas",apartment,buy,6,250.0,False,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/for-sale-160sqm-apartment-with-income-near-las-pinas-general-hosptial.html,FOR SALE 160sqm APARTMENT with Income NEAR LAS PINAS GENERAL HOSPTIAL,7000000.0,"Pulang Lupa Uno, Las Pinas",apartment,buy,6,160.0,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/apartment-for-sale-in-paranaque.html,Income Generating Apartment for Sale in Parañaque,18000000.0,"Don Bosco, Paranaque",apartment,buy,2,200.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
