"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","313","600 Malate, Manila","[[120.98457347945799,14.5717012276672],[120.98574743751509,14.568803286218774],[120.98890341761341,14.568497065906477],[120.99088549201514,14.571088875455409],[120.98971148942755,14.573986866175225],[120.98655545696501,14.57429299807598],[120.98457347945799,14.5717012276672]]","07/31/2016 - 08/28/2016, Every day, Daily Average",689,381,1245
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","314","1500 Adriatico Street, Ermita, Manila","[[120.9802436952164,14.574905102764347],[120.98141762483286,14.572007324334958],[120.98457347945799,14.5717012276672],[120.98655545696501,14.57429299807598],[120.98538148280421,14.57719082577706],[120.98222557567371,14.577496833938032],[120.9802436952164,14.574905102764347]]","07/31/2016 - 08/28/2016, Every day, Daily Average",704,385,1284
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","315","1100 Alhambra Street, Ermita, Manila","[[120.97591406479026,14.578108691148131],[120.97708796595728,14.575211075625868],[120.9802436952164,14.574905102764347],[120.98222557567371,14.577496833938032],[120.9810516299502,14.580394498662725],[120.97789584832222,14.580700383012571],[120.97591406479026,14.578108691148131]]","07/31/2016 - 08/28/2016, Every day, Daily Average",560,304,1030
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","316","Independence Road, Ermita, Manila","[[120.9715845883605,14.581311992789542],[120.97275846106425,14.578414540271153],[120.97591406479026,14.578108691148131],[120.97789584832222,14.580700383012571],[120.97672193104641,14.583597884803218],[120.97356627480873,14.583903645388887],[120.9715845883605,14.581311992789542]]","07/31/2016 - 08/28/2016, Every day, Daily Average",820,490,1371
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","329","Eastern House, Taguig","[[121.054680021948,14.525893093887506],[121.05585444945538,14.52299266220508],[121.05901248437911,14.522684552290812],[121.06099614431574,14.525276962234399],[121.05982167243211,14.528177443158823],[121.05666358512595,14.528485464839653],[121.054680021948,14.525893093887506]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3113,2101,4611
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","331","Service Road, Taguig","[[121.04601555659055,14.5323093188053],[121.04718992759993,14.529409212228861],[121.05034771262643,14.529101349332583],[121.05233117909513,14.5316936814226],[121.05115676375327,14.534593837177349],[121.04799892626978,14.53490161173463],[121.04601555659055,14.5323093188053]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2999,2089,4305
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","332","Jusmag Road, Fort Bonifacio, Manila","[[121.041683553747,14.53551700204676],[121.04285789648915,14.532617058064439],[121.04601555659055,14.5323093188053],[121.04799892626978,14.53490161173463],[121.04682453917953,14.537801604965205],[121.04366682675612,14.53810925594988],[121.041683553747,14.53551700204676]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2993,2071,4324
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","336","2200 Paraiso, Makati","[[121.02435707594756,14.548344872593017],[121.02553130549921,14.545445579261038],[121.02868846533336,14.545138334444717],[121.03067144795014,14.547730471158422],[121.02949717399476,14.550629813740054],[121.02633996182597,14.550936970220443],[121.02435707594756,14.548344872593017]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2161,1374,3398
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","337","Palm Drive, Makati","[[121.02002584009736,14.551551124460918],[121.02120004132104,14.548651993859924],[121.02435707594756,14.548344872593017],[121.02633996182597,14.550936970220443],[121.02516571618467,14.553836150071435],[121.02200862907891,14.554143183046264],[121.02002584009736,14.551551124460918]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2711,1771,4148
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","338","100 Colonnade Residence Building, Legazpi Street, Legazpi Village, Makati","[[121.01569475768606,14.55475708992886],[121.01686893056957,14.551858122086172],[121.02002584009736,14.551551124460918],[121.02200862907891,14.554143183046264],[121.02083441176389,14.557042200139291],[121.01767744989516,14.557349109397897],[121.01569475768606,14.55475708992886]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2423,1642,3574
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","339","100 Amorsolo Street, Legazpi Village, Makati","[[121.01136382889473,14.557962768967574],[121.01253797342595,14.5550639639105],[121.01569475768606,14.55475708992886],[121.01767744989516,14.557349109397897],[121.01650326091854,14.560247963705631],[121.01334642417623,14.560554749225366],[121.01136382889473,14.557962768967574]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2139,1414,3234
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","340","7400 Yakal, Makati","[[121.00703305362495,14.561168161527107],[121.0082071697917,14.55826951928295],[121.01136382889473,14.557962768967574],[121.01334642417623,14.560554749225366],[121.01217226355017,14.563453440720506],[121.00901555209991,14.563760102638579],[121.00703305362495,14.561168161527107]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1639,1052,2553
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","341","9100 Dita, Makati","[[121.00270243205944,14.564373267508708],[121.00387651984795,14.561474788174307],[121.00703305362495,14.561168161527107],[121.00901555209991,14.563760102638579],[121.00784141983654,14.566658631293844],[121.00468483356941,14.566965169518035],[121.00270243205944,14.564373267508708]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1373,877,2148
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","342","2500 G.Del Pilar, San Andres Bukid, Manila","[[120.99837196409479,14.567578087071137],[120.99954602349622,14.564679770534648],[121.00270243205944,14.564373267508708],[121.00468483356941,14.566965169518035],[121.0035107296809,14.569863535306144],[121.00035426876582,14.570169949834577],[120.99837196409479,14.567578087071137]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1250,762,2050
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","343","Villanueva Road, Malate, Manila","[[120.99404164991695,14.5707826199766],[120.99521568091754,14.567884466334824],[120.99837196409479,14.567578087071137],[121.00035426876582,14.570169949834577],[120.99918019326425,14.573068152728286],[120.99602385759064,14.573374443538325],[120.99404164991695,14.5707826199766]]","07/31/2016 - 08/28/2016, Every day, Daily Average",806,498,1303
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","344","900 Modesto Street, Paco, Manila","[[120.98971148942755,14.573986866175225],[120.99088549201514,14.571088875455409],[120.99404164991695,14.5707826199766],[120.99602385759064,14.573374443538325],[120.99484981048823,14.576272483510373],[120.99169360022324,14.576578650669727],[120.98971148942755,14.573986866175225]]","07/31/2016 - 08/28/2016, Every day, Daily Average",542,295,992
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","345","800 Malvar, Ermita, Manila","[[120.98538148280421,14.57719082577706],[120.98655545696501,14.57429299807598],[120.98971148942755,14.573986866175225],[120.99169360022324,14.576578650669727],[120.99051958153547,14.579476527553796],[120.98736349657027,14.579782570970288],[120.98538148280421,14.57719082577706]]","07/31/2016 - 08/28/2016, Every day, Daily Average",290,124,673
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","346","500 Padre Faura Street, Ermita, Manila","[[120.9810516299502,14.580394498662725],[120.98222557567371,14.577496833938032],[120.98538148280421,14.57719082577706],[120.98736349657027,14.579782570970288],[120.98618950630247,14.582680285017354],[120.98303354680759,14.58298620461963],[120.9810516299502,14.580394498662725]]","07/31/2016 - 08/28/2016, Every day, Daily Average",265,123,568
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","347","Ma. Orosa Street, Ermita, Manila","[[120.97672193104641,14.583597884803218],[120.97789584832222,14.580700383012571],[120.9810516299502,14.580394498662725],[120.98303354680759,14.58298620461963],[120.98185958497533,14.585883755663401],[120.97870375084015,14.586189551428868],[120.97672193104641,14.583597884803218]]","07/31/2016 - 08/28/2016, Every day, Daily Average",454,254,808
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","348","Bagumbayan Museum Annex, Sta. Lucia Street, Intramuros, Manila","[[120.97239238599443,14.586800984148773],[120.97356627480873,14.583903645388887],[120.97672193104641,14.583597884803218],[120.97870375084015,14.586189551428868],[120.97752981745553,14.589086939442158],[120.97437410884382,14.589392611577658],[120.97239238599443,14.586800984148773]]","07/31/2016 - 08/28/2016, Every day, Daily Average",676,406,1124
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","349","300 Bonifacio, Port Area, Manila","[[120.96806299490363,14.590003796734765],[120.9692368552443,14.587106621032815],[120.97239238599443,14.586800984148773],[120.97437410884382,14.589392611577658],[120.97320020384917,14.592289836528085],[120.97004462072525,14.59259538480762],[120.96806299490363,14.590003796734765]]","07/31/2016 - 08/28/2016, Every day, Daily Average",908,578,1425
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","350","7th Street, Port Area, Manila","[[120.96373375782031,14.593206322313275],[120.96490758974505,14.590309309701622],[120.96806299490363,14.590003796734765],[120.97004462072525,14.59259538480762],[120.968870744274,14.595492446608912],[120.96571528666534,14.595797871089863],[120.96373375782031,14.593206322313275]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1063,625,1806
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","361","Acacia Avenue, Taguig","[[121.05982167243211,14.528177443158823],[121.06099614431574,14.525276962234399],[121.06415435645442,14.524968817007831],[121.06613814936507,14.527561240938445],[121.06496363326073,14.530461771095966],[121.06180536860428,14.530769828031769],[121.05982167243211,14.528177443158823]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3328,2432,4552
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","362","Tiger Mouse, Makati","[[121.05548914154122,14.531385783230336],[121.05666358512595,14.528485464839653],[121.05982167243211,14.528177443158823],[121.06180536860428,14.530769828031769],[121.06063088071501,14.53367019565076],[121.05747274095445,14.533978129169757],[121.05548914154122,14.531385783230336]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3163,2155,4641
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","363","Crusader B, Post Proper, Manila","[[121.05115676375327,14.534593837177349],[121.05233117909513,14.5316936814226],[121.05548914154122,14.531385783230336],[121.05747274095445,14.533978129169757],[121.0562982812924,14.536878334222783],[121.05314026646201,14.537186144103798],[121.05115676375327,14.534593837177349]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3274,2235,4794
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","364","North Road, Taguig","[[121.04682453917953,14.537801604965205],[121.04799892626978,14.53490161173463],[121.05115676375327,14.534593837177349],[121.05314026646201,14.537186144103798],[121.05196583504105,14.540086186493834],[121.04880794523835,14.540393872799234],[121.04682453917953,14.537801604965205]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3126,2202,4436
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","365","Consular Road, Fort Bonifacio, Manila","[[121.04249246793134,14.541009086559296],[121.04366682675612,14.53810925594988],[121.04682453917953,14.537801604965205],[121.04880794523835,14.540393872799234],[121.04763354206723,14.543293752638062],[121.04447577717997,14.543601315414712],[121.04249246793134,14.541009086559296]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3500,2362,5184
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","366","0 Ipil Road, Makati","[[121.03816054991198,14.544216281839928],[121.03933488045743,14.541316613948643],[121.04249246793134,14.541009086559296],[121.04447577717997,14.543601315414712],[121.0433014022743,14.546501032535755],[121.04014376247314,14.546808471712048],[121.03816054991198,14.544216281839928]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2593,1686,3985
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","367","0 McKinley Road, Makati","[[121.03382878529757,14.547423190986445],[121.03500308755491,14.544523685701519],[121.03816054991198,14.544216281839928],[121.04014376247314,14.546808471712048],[121.03896941584168,14.549708026227094],[121.03581190101947,14.550015341641164],[121.03382878529757,14.547423190986445]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2589,1667,4020
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","368","0 Cambridge Circle, Makati","[[121.02949717399476,14.550629813740054],[121.03067144795014,14.547730471158422],[121.03382878529757,14.547423190986445],[121.03581190101947,14.550015341641164],[121.03463758267603,14.552914733453266],[121.03148019299674,14.553221925311869],[121.02949717399476,14.550629813740054]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2234,1468,3399
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","369","0 Santo Tomas Street, Makati","[[121.02516571618467,14.553836150071435],[121.02633996182597,14.550936970220443],[121.02949717399476,14.550629813740054],[121.03148019299674,14.553221925311869],[121.03030590295353,14.556121154393672],[121.02714863830826,14.556428222604545],[121.02516571618467,14.553836150071435]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2560,1703,3848
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","370","Ayala Triangle Walkways, Makati","[[121.02083441176389,14.557042200139291],[121.02200862907891,14.554143183046264],[121.02516571618467,14.553836150071435],[121.02714863830826,14.556428222604545],[121.02597437657738,14.559327288928714],[121.02281723713514,14.559634233489895],[121.02083441176389,14.557042200139291]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2462,1651,3670
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","371","300 San Augustin, Makati","[[121.01650326091854,14.560247963705631],[121.01767744989516,14.557349109397897],[121.02083441176389,14.557042200139291],[121.02281723713514,14.559634233489895],[121.02164300372877,14.562533137029112],[121.01848598937893,14.562839957917934],[121.01650326091854,14.560247963705631]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2123,1420,3173
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","372","100 Yakal, Makati","[[121.01217226355017,14.563453440720506],[121.01334642417623,14.560554749225366],[121.01650326091854,14.560247963705631],[121.01848598937893,14.562839957917934],[121.01731178430926,14.565738698644886],[121.01415489522077,14.566045395859428],[121.01217226355017,14.563453440720506]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1742,1179,2573
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","373","9700 Kamagong, Makati","[[121.00784141983654,14.566658631293844],[121.00901555209991,14.563760102638579],[121.01217226355017,14.563453440720506],[121.01415489522077,14.566045395859428],[121.01298071850158,14.568943973677262],[121.00982395456226,14.569250547264431],[121.00784141983654,14.566658631293844]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1619,1108,2364
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","374","2500 Zobel Roxas Street, San Andres Bukid, Manila","[[121.0035107296809,14.569863535306144],[121.00468483356941,14.566965169518035],[121.00784141983654,14.566658631293844],[121.00982395456226,14.569250547264431],[121.00864980620233,14.572148962284995],[121.00549316758442,14.572455412103784],[121.0035107296809,14.569863535306144]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1422,940,2150
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","375","1500 A Francisco, San Andres Bukid, Manila","[[120.99918019326425,14.573068152728286],[121.00035426876582,14.570169949834577],[121.0035107296809,14.569863535306144],[121.00549316758442,14.572455412103784],[121.00431904759759,14.57535366423025],[121.00116253419054,14.575659990258025],[120.99918019326425,14.573068152728286]]","07/31/2016 - 08/28/2016, Every day, Daily Average",951,583,1550
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","376","1800 Osmeña Highway, Malate, Manila","[[120.99484981048823,14.576272483510373],[120.99602385759064,14.573374443538325],[120.99918019326425,14.573068152728286],[121.00116253419054,14.575659990258025],[120.99998844258894,14.578558079463145],[120.99683205455658,14.578864281906718],[120.99484981048823,14.576272483510373]]","07/31/2016 - 08/28/2016, Every day, Daily Average",757,417,1371
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","377","San Lorenzo Ruiz Building, Paco, Manila","[[120.99051958153547,14.579476527553796],[120.99169360022324,14.576578650669727],[120.99484981048823,14.576272483510373],[120.99683205455658,14.578864281906718],[120.99565799135407,14.581762208093703],[120.99250172859087,14.58206828672179],[120.99051958153547,14.579476527553796]]","07/31/2016 - 08/28/2016, Every day, Daily Average",223,92,537
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","379","900 Ermita, Manila","[[120.98185958497533,14.585883755663401],[120.98303354680759,14.58298620461963],[120.98618950630247,14.582680285017354],[120.98817155646933,14.585272004882865],[120.98699755009629,14.588169605160601],[120.9838415380952,14.588475436270578],[120.98185958497533,14.585883755663401]]","07/31/2016 - 08/28/2016, Every day, Daily Average",195,83,456
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","380","200 Manila City Hall, Padre Burgos Avenue, 659 Ermita, Manila","[[120.97752981745553,14.589086939442158],[120.97870375084015,14.586189551428868],[120.98185958497533,14.585883755663401],[120.9838415380952,14.588475436270578],[120.98266756015593,14.59137287351812],[120.97951167364776,14.59167858092549],[120.97752981745553,14.589086939442158]]","07/31/2016 - 08/28/2016, Every day, Daily Average",515,268,988
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","381","400 La Maja Building, Legaspi Street, Intramuros, Manila","[[120.97320020384917,14.592289836528085],[120.97437410884382,14.589392611577658],[120.97752981745553,14.589086939442158],[120.97951167364776,14.59167858092549],[120.97833772415609,14.594575855046132],[120.97518196303366,14.594881438589235],[120.97320020384917,14.592289836528085]]","07/31/2016 - 08/28/2016, Every day, Daily Average",666,377,1174
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","382","Maestranza Street, Intramuros, Manila","[[120.968870744274,14.595492446608912],[120.97004462072525,14.59259538480762],[120.97320020384917,14.592289836528085],[120.97518196303366,14.594881438589235],[120.97400804199836,14.597778549694873],[120.97085240642878,14.598084009441491],[120.968870744274,14.595492446608912]]","07/31/2016 - 08/28/2016, Every day, Daily Average",847,533,1343
