"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","390","0 Rue Riesener, Paris-12E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1033,723,1474
"9","Arc de triomphe du Carrousel, Paris","391","0 Rue Baron le Roy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",741,523,1047
"9","Arc de triomphe du Carrousel, Paris","392","0 Avenue de Saint-Mandé, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1197,844,1697
"9","Arc de triomphe du Carrousel, Paris","393","0 Rue de la Véga, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1237,818,1868
"9","Arc de triomphe du Carrousel, Paris","394","0 Rue de la Reine Blanche, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",926,628,1365
"9","Arc de triomphe du Carrousel, Paris","395","0 Square de Port-Royal, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",838,590,1189
"9","Arc de triomphe du Carrousel, Paris","396","0 Rue Charles Fourier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1125,836,1513
"9","Arc de triomphe du Carrousel, Paris","397","0 Square Albin Cachot, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",896,653,1229
"9","Arc de triomphe du Carrousel, Paris","398","0 Place de Vénétie, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1161,858,1569
"9","Arc de triomphe du Carrousel, Paris","399","0 Rue Jenner, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",808,540,1208
"9","Arc de triomphe du Carrousel, Paris","400","0 Rue des Tanneries, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",974,679,1395
"9","Arc de triomphe du Carrousel, Paris","401","0 Rue Watteau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",981,639,1504
"9","Arc de triomphe du Carrousel, Paris","402","0 Avenue d'Ivry, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1080,747,1560
"9","Arc de triomphe du Carrousel, Paris","403","100 Rue de Tolbiac, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1051,728,1515
"9","Arc de triomphe du Carrousel, Paris","404","0 Rue Saint-Hippolyte, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",857,592,1240
"9","Arc de triomphe du Carrousel, Paris","405","0 Rue de Reims, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",884,619,1260
"9","Arc de triomphe du Carrousel, Paris","406","0 Rue des Iris, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1344,1005,1796
"9","Arc de triomphe du Carrousel, Paris","407","0 Rue Guyton de Morveau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1130,833,1531
"9","Arc de triomphe du Carrousel, Paris","408","0 Allee Éric Chabeur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1222,903,1652
"9","Arc de triomphe du Carrousel, Paris","409","100 Rue du Chevaleret, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",865,595,1256
"9","Arc de triomphe du Carrousel, Paris","410","0 Rue des Grands Moulins, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",898,631,1277
"9","Arc de triomphe du Carrousel, Paris","411","0 Impasse du Crédit Lyonnais, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1377,1039,1823
"9","Arc de triomphe du Carrousel, Paris","412","0 Boulevard Masséna, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1157,829,1614
"9","Arc de triomphe du Carrousel, Paris","413","Quai François Mauriac, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",873,594,1282
"9","Arc de triomphe du Carrousel, Paris","414","100 Boulevard Auguste Blanqui, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1003,684,1468
"9","Arc de triomphe du Carrousel, Paris","415","0 Voie Express Rive Gauche, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",787,512,1209
"9","Arc de triomphe du Carrousel, Paris","416","0 Rue Primatice, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",875,612,1249
"9","Arc de triomphe du Carrousel, Paris","417","0 Villa Nieuport, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",971,655,1438
"9","Arc de triomphe du Carrousel, Paris","418","0 Avenue Edison, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1080,740,1574
"9","Arc de triomphe du Carrousel, Paris","419","0 Rue Charles Bertheau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1131,829,1541
"9","Arc de triomphe du Carrousel, Paris","420","Rue Saint-Félix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",890,584,1355
"9","Arc de triomphe du Carrousel, Paris","421","0 Rue Toussaint-Féron, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1075,786,1469
"9","Arc de triomphe du Carrousel, Paris","422","0 Passage Barrault, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1043,729,1491
"9","Arc de triomphe du Carrousel, Paris","423","100 Rue du Château-des-Rentiers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1173,793,1733
"9","Arc de triomphe du Carrousel, Paris","424","France, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1003,721,1394
"9","Arc de triomphe du Carrousel, Paris","425","0 Rue Philibert Lucot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1122,823,1527
"9","Arc de triomphe du Carrousel, Paris","426","100 Rue Regnault, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1149,791,1668
"9","Arc de triomphe du Carrousel, Paris","427","0 Rue du Docteur Magnan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1142,807,1614
"9","Arc de triomphe du Carrousel, Paris","428","0 Rue de Campo-Formio, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",971,654,1440
"9","Arc de triomphe du Carrousel, Paris","429","0 Rue Marc Antoine Charpentier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1060,744,1510
"9","Arc de triomphe du Carrousel, Paris","430","0 Rue Soeur Catherine Marie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",935,666,1311
"9","Arc de triomphe du Carrousel, Paris","431","0 Villa Auguste Blanqui, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",990,689,1422
"9","Arc de triomphe du Carrousel, Paris","432","0 Rue Bobillot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1212,842,1744
"9","Arc de triomphe du Carrousel, Paris","433","0 Rue Ponscarme, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",946,642,1392
"9","Arc de triomphe du Carrousel, Paris","434","0 Avenue Léon Bollée, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1062,733,1538
"9","Arc de triomphe du Carrousel, Paris","435","0 Rue Gandon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1105,842,1449
"9","Arc de triomphe du Carrousel, Paris","436","0 Rue Jeanne d'Arc, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1101,743,1630
"9","Arc de triomphe du Carrousel, Paris","437","0 Rue Duchefdelaville, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",944,640,1391
"9","Arc de triomphe du Carrousel, Paris","438",,"09/03/2016 - 10/01/2016, Every day, Daily Average",960,649,1419
"9","Arc de triomphe du Carrousel, Paris","439","0 Rue Auguste Perret, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1123,832,1515
"9","Arc de triomphe du Carrousel, Paris","440","0 Place Souham, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",951,649,1393
"9","Arc de triomphe du Carrousel, Paris","441","0 Rue Sthrau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",897,635,1265
"9","Arc de triomphe du Carrousel, Paris","442","0 Place Prov. Dy / 13, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1161,851,1583
"9","Arc de triomphe du Carrousel, Paris","443","0 Rue le Dantec, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1119,752,1663
"9","Arc de triomphe du Carrousel, Paris","444","0 Rue Gérard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1176,828,1668
"9","Arc de triomphe du Carrousel, Paris","445","0 Rue des Cordelières, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",930,652,1325
"9","Arc de triomphe du Carrousel, Paris","446","0 Rue Primo Levi, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",823,579,1168
"9","Arc de triomphe du Carrousel, Paris","447","100 Rue Nationale, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1265,799,2001
"9","Arc de triomphe du Carrousel, Paris","448","0 Square André Dreyer, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1105,795,1535
"9","Arc de triomphe du Carrousel, Paris","449","0 Rue Edouard Manet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1024,695,1507
"9","Arc de triomphe du Carrousel, Paris","450","0 Rue Brillat-Savarin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1292,953,1751
"9","Arc de triomphe du Carrousel, Paris","451","0 Rue Clisson, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1226,800,1878
"9","Arc de triomphe du Carrousel, Paris","452","Boulevard Périphérique, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",945,632,1412
"9","Arc de triomphe du Carrousel, Paris","453","0 Rue du Dessous des Berges, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",992,680,1446
"9","Arc de triomphe du Carrousel, Paris","454","Rue de la Poterne des Peupliers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1295,918,1826
"9","Arc de triomphe du Carrousel, Paris","455","0 Rue de Croulebarbe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1030,766,1384
"9","Arc de triomphe du Carrousel, Paris","456","0 Rue de la Colonie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1284,947,1739
"9","Arc de triomphe du Carrousel, Paris","457","0 Rue Abel Hovelacque, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",924,640,1333
"9","Arc de triomphe du Carrousel, Paris","458","0 Pont National, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",852,577,1257
"9","Arc de triomphe du Carrousel, Paris","459","0 Rue du Moulin de la Pointe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1114,807,1536
"9","Arc de triomphe du Carrousel, Paris","460","0 Rue Dieudonné Costes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",981,673,1429
"9","Arc de triomphe du Carrousel, Paris","461","0 Rue Watt, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1008,714,1421
"9","Arc de triomphe du Carrousel, Paris","462","0 Rue Vergniaud, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1171,854,1604
"9","Arc de triomphe du Carrousel, Paris","463","0 Rue de l'Interne Loeb, Paris-13E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1327,950,1853
"9","Arc de triomphe du Carrousel, Paris","464","0 Avenue d'Ivry, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1030,711,1490
"9","Arc de triomphe du Carrousel, Paris","465","0 Rue des Wallons, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",950,632,1427
"9","Arc de triomphe du Carrousel, Paris","466","0 Boulevard Vincent-Auriol, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",903,615,1323
"9","Arc de triomphe du Carrousel, Paris","467","0 Avenue Denfert-Rochereau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",920,642,1316
"9","Arc de triomphe du Carrousel, Paris","468","0 Rue du Montparnasse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",916,626,1338
"9","Arc de triomphe du Carrousel, Paris","469","0 Rue de l'Empereur Julien, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1076,772,1498
"9","Arc de triomphe du Carrousel, Paris","470","0 Rue du Maine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",905,636,1286
"9","Arc de triomphe du Carrousel, Paris","471","0 Rue du Lunain, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1102,828,1466
"9","Arc de triomphe du Carrousel, Paris","472","0 Avenue Marc Sangnier, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1564,1100,2223
"9","Arc de triomphe du Carrousel, Paris","473","0 Rue Gazan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1157,863,1550
"9","Arc de triomphe du Carrousel, Paris","474","100 Rue d'Alésia, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1215,906,1627
"9","Arc de triomphe du Carrousel, Paris","475","0 Rue Raymond Losserand, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",907,650,1264
"9","Arc de triomphe du Carrousel, Paris","476","0 Allée Gaston Bachelard, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1277,927,1758
"9","Arc de triomphe du Carrousel, Paris","477","0 Rue Didot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1316,958,1806
"9","Arc de triomphe du Carrousel, Paris","478","0 Rue Liancourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",926,673,1272
"9","Arc de triomphe du Carrousel, Paris","479","0 Rue Bezout, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1243,858,1799
"9","Arc de triomphe du Carrousel, Paris","480","0 Rue Boulitte, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1206,891,1631
"9","Arc de triomphe du Carrousel, Paris","481","0 Avenue Denfert-Rochereau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",794,536,1175
"9","Arc de triomphe du Carrousel, Paris","482","0 Avenue Maurice d'Ocagne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1457,1012,2095
"9","Arc de triomphe du Carrousel, Paris","483","0 Rue du Faubourg Saint-Jacques, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",689,474,1000
"9","Arc de triomphe du Carrousel, Paris","484","0 Rue Cabanis, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1001,700,1429
"9","Arc de triomphe du Carrousel, Paris","485","0 Avenue Jean Moulin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1216,869,1699
"9","Arc de triomphe du Carrousel, Paris","486","0 Rue des Jonquilles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1319,962,1808
"9","Arc de triomphe du Carrousel, Paris","487","0 Rue du Moulin Vert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1068,780,1461
"9","Arc de triomphe du Carrousel, Paris","488","0 Rue Alphonse Daudet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1137,811,1593
"9","Arc de triomphe du Carrousel, Paris","489","0 Place de la Garenne, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1130,811,1573
"9","Arc de triomphe du Carrousel, Paris","490","0 Square de l'Aide Sociale, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",969,706,1329
"9","Arc de triomphe du Carrousel, Paris","491","0 Rue Liancourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",959,671,1369
"9","Arc de triomphe du Carrousel, Paris","492","0 Rue du Général Seré de Rivières, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1453,1088,1939
"9","Arc de triomphe du Carrousel, Paris","493","0 Rue Friant, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1138,814,1589
"9","Arc de triomphe du Carrousel, Paris","494","100 Rue Raymond Losserand, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1149,849,1554
"9","Arc de triomphe du Carrousel, Paris","495","200 Boulevard Raspail, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",885,618,1266
"9","Arc de triomphe du Carrousel, Paris","496","0 Rue de l'Eure, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1014,749,1371
"9","Arc de triomphe du Carrousel, Paris","497","0 Rue Bezout, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1066,766,1481
"9","Arc de triomphe du Carrousel, Paris","498","0 Rue Emile Dubois, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",868,603,1247
"9","Arc de triomphe du Carrousel, Paris","499","0 Rue Huyghens, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",865,595,1255
"9","Arc de triomphe du Carrousel, Paris","500","100 Rue de la Tombe Issoire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1229,885,1705
"9","Arc de triomphe du Carrousel, Paris","501","0 Rue du Moulin Vert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1041,751,1441
"9","Arc de triomphe du Carrousel, Paris","502","0 Rue Cels, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",907,649,1267
"9","Arc de triomphe du Carrousel, Paris","503","0 Rue Lecuirot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1176,859,1609
"9","Arc de triomphe du Carrousel, Paris","504","0 Rue de Ridder, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1260,975,1627
"9","Arc de triomphe du Carrousel, Paris","505","0 Cité du Souvenir, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1213,870,1689
"9","Arc de triomphe du Carrousel, Paris","506","100 Rue d'Alésia, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1215,918,1607
"9","Arc de triomphe du Carrousel, Paris","507","0 Rue Vercingétorix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1102,802,1513
"9","Arc de triomphe du Carrousel, Paris","508","0 Avenue de la Porte de Montrouge, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1432,989,2073
"9","Arc de triomphe du Carrousel, Paris","509","Avenue André Rivoire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1440,1009,2054
"9","Arc de triomphe du Carrousel, Paris","510","0 Rue du Moulin Vert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1139,847,1531
"9","Arc de triomphe du Carrousel, Paris","511","100 Rue d'Alésia, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1244,941,1643
"9","Arc de triomphe du Carrousel, Paris","512","0 Rue Thibaud, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1075,775,1489
"9","Arc de triomphe du Carrousel, Paris","513","0 Rue Mouton-Duvernet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",991,710,1381
"9","Arc de triomphe du Carrousel, Paris","514","0 Square Auguste Renoir, Paris-14E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1437,964,2141
"9","Arc de triomphe du Carrousel, Paris","515","0 Avenue Paul Appell, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1544,1094,2178
"9","Arc de triomphe du Carrousel, Paris","516","0 Place Denfert-Rochereau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",954,671,1355
"9","Arc de triomphe du Carrousel, Paris","517","0 Rue de Châtillon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1111,803,1536
"9","Arc de triomphe du Carrousel, Paris","518","0 Rue du Commandant René Mouchotte, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",942,661,1340
"9","Arc de triomphe du Carrousel, Paris","519","0 Rue Jonquoy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1259,889,1782
"9","Arc de triomphe du Carrousel, Paris","520","0 Avenue René Coty, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",913,633,1316
"9","Arc de triomphe du Carrousel, Paris","521","0 Rue des Thermopyles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1084,805,1459
"9","Arc de triomphe du Carrousel, Paris","522","Allée Chauveau Lagarde, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",911,636,1304
"9","Arc de triomphe du Carrousel, Paris","523","0 Rue du Père Corentin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1143,841,1553
"9","Arc de triomphe du Carrousel, Paris","524","0 Rue de la Santé, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",722,499,1043
"9","Arc de triomphe du Carrousel, Paris","525","0 Rue du Saint-Gothard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1078,786,1477
"9","Arc de triomphe du Carrousel, Paris","526","0 Rue Frémicourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",842,610,1160
"9","Arc de triomphe du Carrousel, Paris","527","0 Villa des Entrepreneurs, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",852,613,1182
"9","Arc de triomphe du Carrousel, Paris","528","0 Rue la Quintinie, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",972,735,1284
"9","Arc de triomphe du Carrousel, Paris","529","0 Rue Théophraste Renaudot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1016,748,1378
"9","Arc de triomphe du Carrousel, Paris","530","0 Rue Nicolas Charlet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1060,776,1447
"9","Arc de triomphe du Carrousel, Paris","531","100 Rue de Lourmel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",917,684,1228
"9","Arc de triomphe du Carrousel, Paris","532","200 Rue de la Croix Nivert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1238,914,1676
"9","Arc de triomphe du Carrousel, Paris","533","0 Rue de l'Église, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",968,697,1344
"9","Arc de triomphe du Carrousel, Paris","534","0 Rue de l'Ingénieur Robert Keller, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",743,553,996
"9","Arc de triomphe du Carrousel, Paris","535","0 Square Albert Bartholomé, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1575,1100,2253
"9","Arc de triomphe du Carrousel, Paris","536","0 Rue Beaugrenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",827,598,1143
"9","Arc de triomphe du Carrousel, Paris","537","0 Villa Saint-Charles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",831,622,1109
"9","Arc de triomphe du Carrousel, Paris","538","0 Rue Ernest Renan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",847,609,1177
"9","Arc de triomphe du Carrousel, Paris","539","0 Rue de Vouillé, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1189,867,1629
"9","Arc de triomphe du Carrousel, Paris","540","0 Rue Barthélémy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",855,599,1218
"9","Arc de triomphe du Carrousel, Paris","541","200 Rue Lecourbe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1051,790,1397
"9","Arc de triomphe du Carrousel, Paris","542","0 Rue Mario Nikis, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",907,646,1272
"9","Arc de triomphe du Carrousel, Paris","543","0 Avenue du Maine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",806,565,1148
"9","Arc de triomphe du Carrousel, Paris","544","0 Rue Firmin Gillot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1437,1092,1889
"9","Arc de triomphe du Carrousel, Paris","545","0 Rue Lakanal, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",943,683,1301
"9","Arc de triomphe du Carrousel, Paris","546","100 Rue de Lourmel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",974,734,1291
"9","Arc de triomphe du Carrousel, Paris","547","0 Villa Thoreton, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1078,839,1384
"9","Arc de triomphe du Carrousel, Paris","548","100 Rue de l'Abbé Groult, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1139,824,1572
"9","Arc de triomphe du Carrousel, Paris","549","0 Rue Santos-Dumont, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1203,886,1631
"9","Arc de triomphe du Carrousel, Paris","550","100 Rue Blomet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1084,804,1461
"9","Arc de triomphe du Carrousel, Paris","551","0 Rue Camille Desmoulins, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1051,763,1446
"9","Arc de triomphe du Carrousel, Paris","552","0 Rue Henri Bocquillon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1035,772,1386
"9","Arc de triomphe du Carrousel, Paris","553","0 Rue de Viroflay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",876,665,1152
"9","Arc de triomphe du Carrousel, Paris","554","0 Rue des Volontaires, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",963,693,1337
"9","Arc de triomphe du Carrousel, Paris","555","300 Rue Lecourbe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1148,850,1550
"9","Arc de triomphe du Carrousel, Paris","556","0 Rue des Morillons, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1270,964,1671
"9","Arc de triomphe du Carrousel, Paris","557","100 Rue Brancion, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1372,1011,1861
"9","Arc de triomphe du Carrousel, Paris","558","0 Rue Saint-Charles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",840,588,1199
"9","Arc de triomphe du Carrousel, Paris","559","0 Rue de Pondichéry, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",792,565,1110
"9","Arc de triomphe du Carrousel, Paris","560","0 Avenue Delecourt, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",974,673,1408
"9","Arc de triomphe du Carrousel, Paris","561","0 Rue François Mouthon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1102,821,1478
"9","Arc de triomphe du Carrousel, Paris","562","Pavillon 2, Île-de-France, France","09/03/2016 - 10/01/2016, Every day, Daily Average",1492,1069,2082
"9","Arc de triomphe du Carrousel, Paris","563","200 Rue de Lourmel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1201,905,1593
"9","Arc de triomphe du Carrousel, Paris","564","0 Rue Castagnary, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1126,856,1480
"9","Arc de triomphe du Carrousel, Paris","565","100 Rue de l'Abbé Groult, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1122,845,1489
"9","Arc de triomphe du Carrousel, Paris","566","0 Rue Georges Citerne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",843,605,1174
"9","Arc de triomphe du Carrousel, Paris","567","0 Rue de la Cavalerie, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",796,561,1129
"9","Arc de triomphe du Carrousel, Paris","568","0 Allée du Général Denain, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",910,659,1256
"9","Arc de triomphe du Carrousel, Paris","569","0 Rue Labrouste, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1258,933,1695
"9","Arc de triomphe du Carrousel, Paris","570","0 Rue Brancion, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1059,796,1408
"9","Arc de triomphe du Carrousel, Paris","571","800 Pont de Bir-Hakeim, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",731,507,1053
"9","Arc de triomphe du Carrousel, Paris","572","0 Villa Croix Nivert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",912,668,1243
