"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","762","0 Dana Place, Mid-Cambridge, Cambridge","[[-71.113353,42.371245],[-71.112446,42.373839],[-71.109725,42.372772],[-71.108615,42.372318],[-71.107947,42.372056],[-71.106831,42.371614],[-71.105738,42.37119],[-71.104793,42.370817],[-71.105859,42.36975],[-71.107714,42.367853],[-71.106632,42.367182],[-71.107281,42.366627],[-71.109438,42.367779],[-71.110746,42.368306],[-71.113448,42.369285],[-71.113348,42.370098],[-71.112607,42.369837],[-71.113905,42.370836],[-71.113353,42.371245]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1137,829,1558
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","763","100 Brattle Street, West Cambridge, Cambridge","[[-71.130579,42.374705],[-71.130145,42.377841],[-71.129855,42.377805],[-71.129639,42.380842],[-71.128855,42.381133],[-71.127503,42.380407],[-71.126117,42.38138],[-71.124186,42.378966],[-71.123718,42.378337],[-71.122151,42.376534],[-71.123323,42.37554],[-71.120387,42.373291],[-71.119483,42.373458],[-71.120151,42.372577],[-71.122454,42.369816],[-71.123168,42.36898],[-71.128338,42.373424],[-71.130997,42.373796],[-71.130579,42.374705]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1048,720,1524
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","764","600 Huron Avenue, Strawberry Hill, Cambridge","[[-71.157984,42.387043],[-71.157255,42.390948],[-71.148087,42.389628],[-71.144134,42.38868],[-71.143683,42.38825],[-71.14164,42.387051],[-71.141637,42.38719],[-71.141095,42.386266],[-71.141274,42.384526],[-71.140007,42.380935],[-71.144042,42.380141],[-71.146371,42.37892],[-71.146945,42.37877],[-71.145695,42.375217],[-71.145937,42.375195],[-71.149864,42.374451],[-71.150378,42.374613],[-71.15382,42.375028],[-71.154468,42.375068],[-71.15625,42.380646],[-71.15542,42.38151],[-71.156566,42.381776],[-71.157792,42.382211],[-71.157971,42.382805],[-71.160332,42.386444],[-71.157984,42.387043]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1116,812,1533
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","765","400 Westfield Street, Dedham","[[-71.229173,42.264148],[-71.225656,42.264133],[-71.223758,42.2629],[-71.219739,42.263622],[-71.218125,42.267703],[-71.218025,42.268694],[-71.211174,42.267298],[-71.208394,42.267844],[-71.20317,42.267332],[-71.200007,42.267726],[-71.197011,42.268965],[-71.195555,42.269765],[-71.190831,42.270802],[-71.189683,42.270714],[-71.189851,42.268339],[-71.19128,42.268176],[-71.189381,42.266784],[-71.189555,42.265129],[-71.190859,42.266318],[-71.191356,42.26564],[-71.189822,42.26281],[-71.191452,42.263001],[-71.192981,42.261448],[-71.191776,42.260344],[-71.191934,42.259095],[-71.190765,42.259429],[-71.190429,42.2608],[-71.189007,42.260853],[-71.188149,42.259903],[-71.190057,42.257724],[-71.188095,42.256776],[-71.18561,42.257577],[-71.18409,42.257109],[-71.183263,42.25458],[-71.181272,42.254489],[-71.179822,42.252576],[-71.178185,42.251486],[-71.176277,42.25259],[-71.172665,42.25291],[-71.171657,42.252904],[-71.171263,42.247595],[-71.17207,42.24654],[-71.17731,42.23978],[-71.182045,42.227584],[-71.186071,42.22863],[-71.205571,42.242961],[-71.207798,42.244398],[-71.231739,42.259283],[-71.229173,42.264148]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1958,1455,2634
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","766","0 Gatewood Drive, Needham","[[-71.271471,42.259016],[-71.27018,42.26107],[-71.27032,42.26289],[-71.26862,42.26525],[-71.265723,42.272175],[-71.261213,42.275003],[-71.25558,42.27621],[-71.2532,42.27584],[-71.24965,42.27569],[-71.24876,42.27379],[-71.24644,42.27175],[-71.242819,42.269581],[-71.241437,42.270942],[-71.23963,42.273277],[-71.237811,42.280238],[-71.22988,42.28029],[-71.23032,42.27777],[-71.22846,42.27759],[-71.22974,42.27574],[-71.22582,42.27292],[-71.22015,42.26888],[-71.218125,42.267703],[-71.219739,42.263622],[-71.223758,42.2629],[-71.225656,42.264133],[-71.229173,42.264148],[-71.231739,42.259283],[-71.232404,42.258477],[-71.236298,42.259877],[-71.240539,42.259364],[-71.245672,42.259247],[-71.248503,42.255968],[-71.25656,42.255014],[-71.262216,42.257704],[-71.263105,42.259107],[-71.265439,42.259942],[-71.264789,42.255287],[-71.266689,42.255151],[-71.270731,42.257641],[-71.271471,42.259016]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2045,1577,2651
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","767","100 Webster Street, Needham Heights, Needham","[[-71.25541,42.300632],[-71.245653,42.307445],[-71.233243,42.316107],[-71.228887,42.316344],[-71.227689,42.315473],[-71.22632,42.31412],[-71.227118,42.312399],[-71.226894,42.308452],[-71.224018,42.307346],[-71.220832,42.306457],[-71.218426,42.306853],[-71.213183,42.306224],[-71.211262,42.303115],[-71.211082,42.302721],[-71.211466,42.299713],[-71.207763,42.297181],[-71.216398,42.295309],[-71.217807,42.295103],[-71.21986,42.29475],[-71.22119,42.29478],[-71.22495,42.29641],[-71.22831,42.29543],[-71.23031,42.29389],[-71.23191,42.29307],[-71.236066,42.293181],[-71.241254,42.293423],[-71.243438,42.293493],[-71.24702,42.2943],[-71.24733,42.29391],[-71.24998,42.29181],[-71.25119,42.29295],[-71.253428,42.298232],[-71.25537,42.29969],[-71.25541,42.300632]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1622,1249,2106
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","768","0 Pickerel Terrace, Wellesley","[[-71.326396,42.304402],[-71.32534,42.30448],[-71.312761,42.305411],[-71.301006,42.305953],[-71.300575,42.305967],[-71.29755,42.30598],[-71.296489,42.306142],[-71.291957,42.307135],[-71.28767,42.3032],[-71.287043,42.302431],[-71.293395,42.297891],[-71.295066,42.297106],[-71.297295,42.296518],[-71.299395,42.296331],[-71.310101,42.296463],[-71.314402,42.295956],[-71.321658,42.293894],[-71.323662,42.297415],[-71.326351,42.304289],[-71.326396,42.304402]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2050,1612,2606
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","769","0 Tappan Road, Wellesley","[[-71.321658,42.293894],[-71.314402,42.295956],[-71.310101,42.296463],[-71.299395,42.296331],[-71.297295,42.296518],[-71.295066,42.297106],[-71.293395,42.297891],[-71.287043,42.302431],[-71.285057,42.300994],[-71.285538,42.298246],[-71.286067,42.297754],[-71.27985,42.298752],[-71.275786,42.295126],[-71.27558,42.294507],[-71.27526,42.29473],[-71.27116,42.29229],[-71.269408,42.290837],[-71.279685,42.28365],[-71.287811,42.277966],[-71.294843,42.273052],[-71.295887,42.274209],[-71.299464,42.274831],[-71.299684,42.276342],[-71.29788,42.279058],[-71.297575,42.281191],[-71.298824,42.282314],[-71.300737,42.282715],[-71.302477,42.28016],[-71.305125,42.278076],[-71.308875,42.276674],[-71.309496,42.275704],[-71.309072,42.273582],[-71.308001,42.271518],[-71.30846,42.270709],[-71.321541,42.293686],[-71.321658,42.293894]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1910,1541,2366
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","772","0 Wagon Trail Road, Westford","[[-71.449905,42.556046],[-71.445525,42.557028],[-71.440506,42.558787],[-71.437516,42.560553],[-71.425922,42.5694],[-71.421088,42.573137],[-71.417484,42.575375],[-71.413754,42.577079],[-71.397668,42.582668],[-71.390666,42.558046],[-71.388504,42.550401],[-71.388359,42.549949],[-71.38474,42.538699],[-71.395172,42.535418],[-71.399396,42.534068],[-71.399586,42.533992],[-71.423794,42.526189],[-71.428536,42.528804],[-71.439054,42.534695],[-71.444713,42.538111],[-71.468842,42.551746],[-71.449905,42.556046]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2386,2048,2779
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","773","0 Sherman Street, Neighborhood Nine, Cambridge","[[-71.158387,42.394593],[-71.156302,42.395852],[-71.153169,42.395643],[-71.150115,42.394933],[-71.145248,42.392878],[-71.141121,42.392092],[-71.135437,42.391123],[-71.132728,42.390686],[-71.130342,42.390303],[-71.129006,42.390072],[-71.128701,42.389374],[-71.127558,42.387402],[-71.126943,42.386351],[-71.128513,42.385691],[-71.129316,42.383864],[-71.129777,42.383461],[-71.130224,42.383065],[-71.131023,42.38241],[-71.134087,42.38384],[-71.135794,42.3846],[-71.141637,42.38719],[-71.14164,42.387051],[-71.143683,42.38825],[-71.144134,42.38868],[-71.148087,42.389628],[-71.157255,42.390948],[-71.158387,42.394593]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1299,959,1758
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","774","0 Jackson Street, North Cambridge, Cambridge","[[-71.156302,42.395852],[-71.152356,42.400791],[-71.143659,42.397447],[-71.142737,42.397855],[-71.141344,42.398945],[-71.140444,42.398264],[-71.132454,42.39812],[-71.132136,42.397733],[-71.130905,42.397743],[-71.130854,42.395785],[-71.13081,42.393601],[-71.131037,42.393383],[-71.130342,42.390303],[-71.132728,42.390686],[-71.135437,42.391123],[-71.141121,42.392092],[-71.145248,42.392878],[-71.150115,42.394933],[-71.153169,42.395643],[-71.156302,42.395852]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1237,898,1702
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","775","0 Milton Street, Arlington","[[-71.156468,42.402568],[-71.150044,42.403772],[-71.148585,42.404064],[-71.146843,42.404331],[-71.146119,42.404533],[-71.142264,42.405763],[-71.141734,42.405351],[-71.140239,42.404169],[-71.136969,42.401488],[-71.136277,42.401083],[-71.140793,42.399476],[-71.141344,42.398945],[-71.142737,42.397855],[-71.143659,42.397447],[-71.152356,42.400791],[-71.154105,42.401442],[-71.156384,42.402524],[-71.156468,42.402568]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1148,852,1546
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","776","0 Gray Street, Arlington","[[-71.173097,42.411337],[-71.171999,42.412267],[-71.173287,42.412992],[-71.170031,42.415827],[-71.172164,42.416898],[-71.16849,42.419662],[-71.166289,42.418529],[-71.165842,42.41832],[-71.162764,42.421777],[-71.162156,42.421448],[-71.16043,42.419903],[-71.157204,42.419023],[-71.153065,42.419295],[-71.151986,42.419467],[-71.150867,42.4176],[-71.151407,42.416647],[-71.153287,42.415441],[-71.155702,42.41349],[-71.153205,42.411282],[-71.151797,42.411536],[-71.149831,42.410402],[-71.149886,42.408843],[-71.149045,42.407522],[-71.148522,42.406104],[-71.149879,42.406119],[-71.150534,42.407075],[-71.151339,42.407349],[-71.150927,42.406712],[-71.150586,42.405406],[-71.150044,42.403772],[-71.156468,42.402568],[-71.156384,42.402524],[-71.157473,42.402434],[-71.164054,42.405463],[-71.1639,42.405707],[-71.174424,42.40937],[-71.173097,42.411337]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1188,890,1585
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","777","100 Claflin Street, Belmont","[[-71.177705,42.410212],[-71.174424,42.40937],[-71.1639,42.405707],[-71.164054,42.405463],[-71.157473,42.402434],[-71.156384,42.402524],[-71.154105,42.401442],[-71.152356,42.400791],[-71.156302,42.395852],[-71.158785,42.395871],[-71.168423,42.395965],[-71.17549,42.396038],[-71.174168,42.398858],[-71.174498,42.399847],[-71.176336,42.403664],[-71.175977,42.404094],[-71.175307,42.408091],[-71.174737,42.409141],[-71.177705,42.410212]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1398,1027,1901
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","778","0 Foster Road, Belmont","[[-71.165593,42.386041],[-71.165259,42.385999],[-71.163247,42.386361],[-71.161895,42.386473],[-71.160332,42.386444],[-71.157971,42.382805],[-71.157792,42.382211],[-71.156566,42.381776],[-71.15542,42.38151],[-71.15625,42.380646],[-71.154468,42.375068],[-71.155466,42.375169],[-71.160189,42.376501],[-71.160942,42.37665],[-71.163363,42.376802],[-71.163496,42.377024],[-71.163338,42.381771],[-71.163536,42.382479],[-71.165446,42.385828],[-71.165593,42.386041]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1241,920,1672
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","779","0 Woodfall Road, Belmont","[[-71.202612,42.414826],[-71.194257,42.41339],[-71.195194,42.415141],[-71.194521,42.414937],[-71.194291,42.415321],[-71.184547,42.411646],[-71.183712,42.411374],[-71.181634,42.410882],[-71.177705,42.410212],[-71.174737,42.409141],[-71.175307,42.408091],[-71.175977,42.404094],[-71.176336,42.403664],[-71.174498,42.399847],[-71.174168,42.398858],[-71.17549,42.396038],[-71.175491,42.39577],[-71.176556,42.395137],[-71.174557,42.392787],[-71.174135,42.392393],[-71.173838,42.38945],[-71.174818,42.386822],[-71.174932,42.386245],[-71.175248,42.385062],[-71.178269,42.387149],[-71.178776,42.387694],[-71.180669,42.388925],[-71.182174,42.388328],[-71.182386,42.38941],[-71.183664,42.39077],[-71.179808,42.394313],[-71.180203,42.39449],[-71.177944,42.396446],[-71.181423,42.396499],[-71.182514,42.398268],[-71.184062,42.398375],[-71.193153,42.401237],[-71.196482,42.403425],[-71.198052,42.406131],[-71.201336,42.410224],[-71.203178,42.414279],[-71.202612,42.414826]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1420,1066,1891
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","782","0 Mill Street, Foxborough","[[-71.289424,42.059136],[-71.287099,42.063707],[-71.28756,42.073894],[-71.287707,42.076933],[-71.285131,42.08241],[-71.284648,42.083269],[-71.280268,42.088492],[-71.271736,42.098445],[-71.264268,42.101038],[-71.263417,42.101333],[-71.263417,42.099845],[-71.262805,42.097908],[-71.258425,42.08819],[-71.256833,42.085492],[-71.252401,42.075231],[-71.248826,42.067148],[-71.248072,42.066126],[-71.24677,42.06435],[-71.237129,42.053209],[-71.237653,42.052364],[-71.247926,42.035512],[-71.25029,42.03254],[-71.25262,42.03036],[-71.258734,42.025999],[-71.27016,42.021535],[-71.288265,42.014462],[-71.288692,42.030085],[-71.289083,42.045041],[-71.289424,42.059136]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2624,1840,3741
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","783","200 Cocasset Street, Foxborough","[[-71.258734,42.025999],[-71.25262,42.03036],[-71.25029,42.03254],[-71.247926,42.035512],[-71.237653,42.052364],[-71.237129,42.053209],[-71.230398,42.064252],[-71.229587,42.065581],[-71.2233,42.07816],[-71.22224,42.08171],[-71.22223,42.08624],[-71.223446,42.090116],[-71.205934,42.074127],[-71.196374,42.082468],[-71.195859,42.081818],[-71.178457,42.057362],[-71.192629,42.051825],[-71.208503,42.045627],[-71.21158,42.044428],[-71.235435,42.035105],[-71.242364,42.032395],[-71.254781,42.027544],[-71.258734,42.025999]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2221,1689,2919
